@relation image_classification
@attribute density numeric
@attribute x_center numeric
@attribute y_center numeric
@attribute class {accident,bomb,car,casualty,electricity,fire,firebrigade,flood,gas,injury,paramedics,person,police,roadblock}
@data
0.770272,121,120,police
0.517974,121,120,police
0.945022,122,121,police
0.949358,121,121,police
0.945546,121,121,police
0.950937,122,121,police
0.953191,121,120,police
0.955868,122,121,police
0.959829,121,120,police
0.960281,121,121,police
0.958296,122,120,police
0.952624,120,120,police
0.96897,122,121,police
0.974503,121,121,police
0.972205,121,121,police
0.971061,122,121,police
0.971735,120,121,police
0.967664,122,120,police
0.968823,121,121,police
0.962759,121,120,police
0.968756,122,120,police
0.958457,121,120,police
0.927515,122,120,police
0.934966,121,120,police
0.940609,121,121,police
0.941373,122,120,police
0.938119,120,121,police
0.945888,122,121,police
0.950081,121,121,police
0.954665,121,120,police
0.95639,122,121,police
0.952962,121,121,police
0.948602,122,121,police
0.958474,121,120,police
0.956849,121,121,police
0.95314,121,120,police
0.941585,120,120,police
0.958258,122,120,police
0.95966,121,120,police
0.968167,121,120,police
0.960922,121,120,police
0.940788,121,120,police
0.912019,122,121,police
0.930244,121,121,police
0.921676,120,121,police
0.93088,121,121,police
0.926721,120,121,police
0.950307,122,121,police
0.946537,121,121,police
0.947261,121,121,police
0.945888,122,121,police
0.951424,121,121,police
0.963599,122,120,police
0.968432,121,120,police
0.961977,121,120,police
0.963736,122,120,police
0.966214,121,120,police
0.947627,122,120,police
0.952877,121,121,police
0.956206,121,120,police
0.960695,122,120,police
0.960474,121,120,police
0.952638,123,120,police
0.956171,121,120,police
0.956968,121,120,police
0.953019,122,120,police
0.951672,120,120,police
0.94682,122,121,police
0.943216,121,120,police
0.955753,121,120,police
0.956249,122,120,police
0.955583,120,120,police
0.917127,122,121,police
0.909178,121,121,police
0.913284,121,125,police
0.920697,122,123,police
0.919005,120,121,police
0.943718,123,121,police
0.944934,121,121,police
0.943043,121,121,police
0.944162,122,121,police
0.941151,121,121,police
0.920138,122,120,police
0.91019,121,120,police
0.909667,121,120,police
0.910994,122,121,police
0.911658,121,121,police
0.894821,122,120,police
0.939031,121,121,police
0.944461,120,120,police
0.941946,122,120,police
0.941184,121,121,police
0.962977,123,120,police
0.967414,122,120,police
0.964127,121,121,police
0.966981,123,121,police
0.964542,121,121,police
0.975093,122,121,police
0.969706,122,121,police
0.970858,121,121,police
0.973061,122,121,police
0.969665,121,121,police
0.936544,123,120,police
0.942795,120,120,police
0.934631,121,120,police
0.934845,122,121,police
0.929803,120,120,police
0.95219,122,120,police
0.955186,121,121,police
0.949929,121,121,police
0.947505,122,122,police
0.944062,120,121,police
0.921844,122,120,police
0.922064,121,121,police
0.918654,121,121,police
0.921281,122,121,police
0.911852,121,121,police
0.931114,121,121,police
0.942841,121,121,police
0.940675,121,121,police
0.946105,122,121,police
0.939152,121,120,police
0.93516,122,120,police
0.935595,121,120,police
0.934206,121,120,police
0.934257,122,120,police
0.937234,120,120,police
0.94412,123,121,police
0.946268,121,121,police
0.943426,121,122,police
0.945761,122,122,police
0.947926,121,122,police
0.958496,122,120,police
0.961934,121,121,police
0.962727,121,121,police
0.963784,122,121,police
0.957628,121,120,police
0.953402,122,121,police
0.958055,121,121,police
0.957718,121,121,police
0.95639,122,121,police
0.950432,121,120,police
0.943462,122,121,police
0.957679,121,121,police
0.95222,121,121,police
0.958297,122,121,police
0.957583,121,121,police
0.942202,122,120,police
0.943961,121,120,police
0.94491,121,120,police
0.947748,122,120,police
0.945926,121,120,police
0.948344,121,121,police
0.949656,121,121,police
0.952321,121,121,police
0.948929,122,121,police
0.934308,121,121,police
0.95151,122,120,police
0.955512,121,121,police
0.957849,121,121,police
0.951037,122,120,police
0.955566,120,120,police
0.947171,122,120,police
0.949172,121,120,police
0.954169,121,119,police
0.946247,121,120,police
0.834762,120,120,police
0.951999,122,121,police
0.955976,121,121,police
0.958314,121,121,police
0.959034,122,121,police
0.943058,133,120,police
0.950918,122,120,police
0.957454,121,121,police
0.957718,121,121,police
0.954165,122,121,police
0.952844,121,121,police
0.951855,122,120,police
0.959354,121,120,police
0.955069,121,121,police
0.952643,122,121,police
0.959337,121,121,police
0.911031,123,120,police
0.910983,121,120,police
0.920731,121,120,police
0.918806,122,120,police
0.883034,120,120,police
0.942707,121,121,police
0.937192,121,120,police
0.942607,120,120,police
0.942992,122,120,police
0.942387,120,120,police
0.929218,122,120,police
0.924256,121,120,police
0.919534,121,121,police
0.920726,122,121,police
0.918856,120,122,police
0.9578,122,121,police
0.963452,121,121,police
0.967431,121,121,police
0.967662,122,121,police
0.963164,120,121,police
0.915122,122,121,police
0.92149,121,121,police
0.924351,120,121,police
0.928412,122,120,police
0.924451,120,121,police
0.93772,122,120,police
0.933071,121,120,police
0.935629,121,120,police
0.935655,121,120,police
0.926713,120,120,police
0.955987,122,120,police
0.948721,121,120,police
0.95375,121,120,police
0.937985,121,120,police
0.835343,120,120,police
0.974444,122,121,police
0.970136,121,121,police
0.974904,121,121,police
0.975309,121,121,police
0.974033,120,120,police
0.948985,122,120,police
0.948043,121,120,police
0.946299,121,120,police
0.951171,122,121,police
0.948517,120,120,police
0.923349,121,121,police
0.938507,120,121,police
0.937057,120,121,police
0.592088,121,121,police
0.21357,121,121,police
0.944645,122,120,police
0.940279,121,120,police
0.928346,121,120,police
0.938337,122,120,police
0.940414,121,120,police
0.942334,122,120,police
0.947349,121,120,police
0.94845,120,120,police
0.944563,122,121,police
0.947953,120,121,police
0.941283,122,120,police
0.941523,120,121,police
0.944367,121,120,police
0.947615,121,120,police
0.9196,120,120,police
0.955385,122,121,police
0.94635,120,121,police
0.94296,120,121,police
0.951491,122,121,police
0.952497,121,120,police
0.967883,122,120,police
0.968145,121,120,police
0.966401,120,120,police
0.969111,121,120,police
0.971465,121,120,police
0.92819,122,120,police
0.930922,120,120,police
0.927371,121,120,police
0.924028,121,120,police
0.926366,121,120,police
0.970675,122,121,police
0.971126,121,120,police
0.970097,121,120,police
0.969346,122,120,police
0.974953,121,120,police
0.952994,122,121,police
0.948914,121,120,police
0.951972,121,120,police
0.957024,122,120,police
0.957397,121,121,police
0.92345,122,120,police
0.919294,120,120,police
0.920875,120,120,police
0.860503,121,120,police
0.611775,120,120,police
0.959101,122,121,police
0.959369,121,121,police
0.958932,120,121,police
0.954355,122,121,police
0.954834,121,121,police
0.953692,122,121,police
0.947868,120,121,police
0.945299,121,121,police
0.950769,122,121,police
0.949979,121,121,police
0.947171,122,121,police
0.948897,121,121,police
0.950803,121,121,police
0.949577,122,122,police
0.943972,121,121,police
0.954008,122,120,police
0.947095,121,121,police
0.951718,121,120,police
0.958495,122,121,police
0.952607,121,121,police
0.957944,122,120,police
0.956375,121,120,police
0.950922,121,121,police
0.950987,122,120,police
0.944121,121,120,police
0.9549,122,121,police
0.95507,121,120,police
0.946417,121,120,police
0.949878,122,121,police
0.954563,121,120,police
0.950732,122,120,police
0.953889,121,121,police
0.942184,120,121,police
0.947825,122,121,police
0.947349,121,121,police
0.969096,122,121,police
0.965402,120,121,police
0.9634,121,121,police
0.96457,121,121,police
0.958359,121,121,police
0.950833,122,120,police
0.951882,121,121,police
0.951073,121,120,police
0.947394,122,120,police
0.946976,121,121,police
0.958392,124,122,police
0.954281,122,122,police
0.953597,123,123,police
0.955579,123,123,police
0.95458,123,123,police
0.94371,124,123,police
0.947336,123,123,police
0.950483,123,123,police
0.944003,124,123,police
0.944107,123,123,police
0.966794,122,120,police
0.967569,121,120,police
0.958289,121,121,police
0.960786,121,120,police
0.96116,121,120,police
0.950382,122,121,police
0.943047,121,121,police
0.948271,121,120,police
0.94058,122,120,police
0.937487,120,120,police
0.963215,122,121,police
0.950752,121,121,police
0.94323,121,121,police
0.948753,122,121,police
0.948162,121,120,police
0.955539,122,120,police
0.952029,121,121,police
0.948145,121,120,police
0.950802,122,120,police
0.951159,121,121,police
0.958346,122,121,police
0.958274,121,121,police
0.962201,120,121,police
0.961292,121,120,police
0.964221,120,120,police
0.918895,122,120,police
0.917139,120,121,police
0.921895,120,121,police
0.923014,122,121,police
0.922081,121,121,police
0.978186,122,121,police
0.980897,121,120,police
0.978159,121,121,police
0.979877,121,121,police
0.979881,120,121,police
0.955586,122,121,police
0.954394,120,121,police
0.955393,120,120,police
0.955934,122,121,police
0.957679,120,120,police
0.973301,122,120,police
0.97751,121,120,police
0.979424,120,121,police
0.976965,122,121,police
0.970547,120,121,police
0.953797,121,121,police
0.959758,120,121,police
0.965992,121,122,police
0.954552,121,121,police
0.960679,120,122,police
0.96221,122,121,police
0.966519,120,121,police
0.96464,120,121,police
0.962165,122,121,police
0.957773,120,122,police
0.958798,122,121,police
0.959978,120,121,police
0.964987,121,120,police
0.9684,122,121,police
0.965062,120,121,police
0.954461,122,120,police
0.96906,120,121,police
0.962742,121,120,police
0.962928,122,120,police
0.955379,120,121,police
0.942374,121,121,police
0.925757,121,121,police
0.924374,120,121,police
0.922098,122,121,police
0.92132,120,120,police
0.948811,122,121,police
0.953683,120,120,police
0.949212,120,121,police
0.960091,121,121,police
0.961637,120,120,police
0.965138,122,121,police
0.963966,121,120,police
0.95939,121,120,police
0.960735,122,120,police
0.965469,121,120,police
0.955335,122,120,police
0.958695,121,120,police
0.954648,121,120,police
0.954833,122,120,police
0.955037,121,120,police
0.959634,122,120,police
0.960416,121,120,police
0.957212,121,120,police
0.954784,122,121,police
0.95566,121,121,police
0.960638,122,120,police
0.95947,121,121,police
0.957544,121,120,police
0.958663,122,120,police
0.959407,121,120,police
0.932257,123,120,police
0.926009,121,120,police
0.931112,121,120,police
0.932096,121,120,police
0.938119,121,120,police
0.962327,122,120,police
0.958139,121,121,police
0.965668,121,121,police
0.956122,122,121,police
0.963165,121,121,police
0.924537,122,120,police
0.918964,121,120,police
0.925638,121,120,police
0.92391,122,120,police
0.933005,121,120,police
0.978992,122,121,police
0.976978,121,121,police
0.982649,121,121,police
0.978399,122,120,police
0.984267,121,120,police
0.959716,122,121,police
0.963031,121,121,police
0.959604,121,121,police
0.961509,122,121,police
0.960146,121,121,police
0.966509,122,120,police
0.965791,121,120,police
0.963014,121,121,police
0.965188,122,120,police
0.963302,120,120,police
0.977375,123,121,police
0.984008,122,121,police
0.98006,122,121,police
0.981665,123,121,police
0.982532,121,121,police
0.939288,122,121,police
0.93446,120,121,police
0.923278,120,121,police
0.929756,122,120,police
0.92894,121,120,police
0.903961,122,121,police
0.897188,121,121,police
0.899287,121,121,police
0.906337,122,121,police
0.91073,121,121,police
0.930694,122,120,police
0.937181,121,121,police
0.94178,121,121,police
0.936584,122,121,police
0.943061,121,121,police
0.93685,122,120,police
0.934274,121,120,police
0.93595,121,120,police
0.940671,122,120,police
0.944216,120,120,police
0.961399,122,120,police
0.957679,121,121,police
0.961405,121,121,police
0.955923,122,120,police
0.962198,121,120,police
0.953793,123,120,police
0.951192,121,120,police
0.952496,121,120,police
0.954582,122,121,police
0.955741,121,121,police
0.950766,122,120,police
0.959389,121,120,police
0.958814,121,120,police
0.95829,122,120,police
0.956087,120,120,police
0.959466,122,121,police
0.967247,121,121,police
0.963705,121,120,police
0.964285,122,120,police
0.958072,121,121,police
0.944223,121,120,police
0.956739,121,120,police
0.951976,121,120,police
0.956215,122,120,police
0.955612,121,120,police
0.957684,122,121,police
0.924903,121,121,police
0.91333,121,121,police
0.918031,121,121,police
0.91267,121,121,police
0.962882,122,121,police
0.957673,121,121,police
0.952684,121,121,police
0.954552,122,121,police
0.96104,121,121,police
0.941011,123,120,police
0.946078,121,120,police
0.947362,121,121,police
0.94536,122,121,police
0.936256,121,121,police
0.933734,123,120,police
0.931946,121,120,police
0.936086,121,120,police
0.942941,122,120,police
0.937196,121,120,police
0.962478,122,120,police
0.961293,121,121,police
0.959119,121,120,police
0.964697,122,121,police
0.9601,120,121,police
0.935959,122,121,police
0.927433,121,120,police
0.926028,121,120,police
0.931402,122,120,police
0.928619,121,120,police
0.936281,123,119,police
0.933397,121,121,police
0.92711,121,120,police
0.93466,122,120,police
0.92854,120,120,police
0.933688,122,120,police
0.93577,121,121,police
0.936872,121,121,police
0.939277,122,121,police
0.939469,120,121,police
0.907404,122,121,police
0.916414,121,120,police
0.916228,121,121,police
0.908997,122,121,police
0.91632,121,121,police
0.900675,122,120,police
0.913903,120,120,police
0.91025,121,119,police
0.914623,122,120,police
0.914492,120,120,police
0.966794,122,120,police
0.956748,121,120,police
0.959455,121,121,police
0.960499,122,121,police
0.96342,120,121,police
0.930478,122,121,police
0.932537,120,121,police
0.93898,121,121,police
0.940465,122,121,police
0.935002,120,121,police
0.929728,122,121,police
0.931896,120,121,police
0.933283,121,122,police
0.942111,122,122,police
0.94205,121,121,police
0.947205,122,120,police
0.945146,121,120,police
0.945584,120,120,police
0.951105,121,120,police
0.949954,121,120,police
0.94469,122,121,police
0.968976,121,121,police
0.964794,121,121,police
0.965055,122,121,police
0.969794,121,121,police
0.978545,122,119,police
0.970411,121,120,police
0.962331,121,119,police
0.963132,121,120,police
0.963407,121,119,police
0.960788,122,120,police
0.959153,120,120,police
0.959678,120,120,police
0.954262,122,120,police
0.962538,120,120,police
0.959015,122,120,police
0.96131,121,120,police
0.964927,120,120,police
0.961199,122,120,police
0.961262,120,120,police
0.924437,122,120,police
0.927849,120,121,police
0.925384,121,120,police
0.925654,122,120,police
0.929296,121,120,police
0.9615,122,120,police
0.964453,120,120,police
0.958304,120,120,police
0.967681,122,120,police
0.964714,120,120,police
0.95418,122,120,police
0.956621,121,120,police
0.952624,121,120,police
0.954933,122,120,police
0.951244,121,120,police
0.956767,122,121,police
0.951091,120,121,police
0.955238,120,121,police
0.958481,121,121,police
0.95647,121,121,police
0.958217,122,121,police
0.959017,120,120,police
0.96027,120,120,police
0.967851,121,120,police
0.964267,120,120,police
0.927995,122,121,police
0.929084,121,121,police
0.930041,121,121,police
0.93441,121,121,police
0.9294,120,121,police
0.959587,122,120,police
0.960837,120,120,police
0.965701,120,120,police
0.962241,121,120,police
0.966028,121,120,police
0.952223,122,121,police
0.953147,120,121,police
0.954766,121,120,police
0.95915,122,120,police
0.957509,120,121,police
0.981214,122,120,police
0.981141,121,120,police
0.982848,121,120,police
0.973864,122,120,police
0.980257,120,120,police
0.958594,122,120,police
0.95861,120,120,police
0.969085,120,120,police
0.969034,121,120,police
0.968189,120,120,police
0.963365,122,121,police
0.965847,121,121,police
0.967667,121,121,police
0.966164,122,121,police
0.970035,121,121,police
0.967129,121,121,police
0.967012,121,121,police
0.970702,120,120,police
0.97079,121,120,police
0.969178,120,120,police
0.949934,123,120,police
0.945226,121,121,police
0.943301,121,120,police
0.950433,121,120,police
0.958578,121,120,police
0.984643,122,121,police
0.978526,120,121,police
0.979203,120,121,police
0.983155,121,121,police
0.976951,120,120,police
0.936181,122,120,police
0.940692,121,120,police
0.9485,120,121,police
0.944268,121,120,police
0.946162,120,120,police
0.959417,122,120,police
0.962752,116,117,police
0.958983,120,120,police
0.960746,121,120,police
0.961892,120,120,police
0.961315,122,120,police
0.965757,121,120,police
0.957538,120,120,police
0.961477,121,120,police
0.959158,120,120,police
0.956544,122,120,police
0.95922,121,121,police
0.965139,121,121,police
0.967631,122,121,police
0.969923,121,121,police
0.957359,122,121,police
0.960711,121,121,police
0.968027,121,121,police
0.967546,122,121,police
0.966151,121,121,police
0.95326,122,121,police
0.953586,121,121,police
0.956748,121,120,police
0.956966,122,120,police
0.954564,121,121,police
0.961407,122,121,police
0.965791,121,120,police
0.971261,121,121,police
0.972515,122,120,police
0.973824,121,120,police
0.954465,123,120,police
0.956866,121,121,police
0.965181,121,120,police
0.964508,122,120,police
0.969822,121,120,police
0.966309,122,121,police
0.969144,121,120,police
0.962947,121,121,police
0.960283,122,121,police
0.965208,120,120,police
0.944628,122,121,police
0.95939,121,121,police
0.957611,121,121,police
0.954917,122,120,police
0.951532,121,121,police
0.954348,122,121,police
0.952338,121,120,police
0.959424,121,120,police
0.966643,122,120,police
0.962744,121,121,police
0.948222,123,120,police
0.948424,121,120,police
0.956115,121,121,police
0.951223,122,120,police
0.947637,121,121,police
0.954042,122,120,police
0.952666,121,121,police
0.949685,121,120,police
0.95242,122,120,police
0.955005,121,120,police
0.966526,122,120,police
0.967639,121,120,police
0.963524,121,120,police
0.958543,122,120,police
0.956612,120,120,police
0.946072,122,121,police
0.942219,121,122,police
0.94499,121,121,police
0.946233,122,120,police
0.946215,121,121,police
0.945734,121,121,police
0.951005,121,121,police
0.944741,121,120,police
0.957487,122,120,police
0.954733,121,120,police
0.954264,122,120,police
0.94877,121,120,police
0.959067,121,120,police
0.953622,122,120,police
0.957324,121,120,police
0.934106,122,120,police
0.929636,121,120,police
0.936476,121,120,police
0.931998,122,120,police
0.933259,121,120,police
0.946067,122,121,police
0.953097,121,120,police
0.949268,121,121,police
0.956456,122,120,police
0.954699,121,120,police
0.930995,122,120,police
0.93082,121,120,police
0.930041,121,121,police
0.931654,122,121,police
0.935708,121,121,police
0.969645,122,121,police
0.964165,120,120,police
0.966706,121,120,police
0.969178,122,120,police
0.971888,121,121,police
0.963618,122,120,police
0.965045,121,120,police
0.96815,120,120,police
0.967111,122,120,police
0.955502,120,120,police
0.964201,122,120,police
0.968755,121,120,police
0.9674,121,120,police
0.963316,121,120,police
0.96514,121,120,police
0.953034,122,120,police
0.953202,120,120,police
0.953835,120,120,police
0.954229,122,120,police
0.956467,121,120,police
0.957948,123,120,police
0.956443,121,121,police
0.961529,121,121,police
0.947006,122,120,police
0.960609,121,120,police
0.933901,122,120,police
0.937081,120,120,police
0.940618,121,120,police
0.939857,121,121,police
0.942844,120,121,police
0.946536,122,120,police
0.937611,121,121,police
0.932886,120,121,police
0.941245,122,121,police
0.937268,120,121,police
0.940681,122,121,police
0.938949,120,121,police
0.941196,120,120,police
0.944392,122,120,police
0.944249,120,120,police
0.945859,122,120,police
0.94856,121,120,police
0.948246,121,120,police
0.955152,122,121,police
0.951515,121,121,police
0.935413,122,120,police
0.935101,121,120,police
0.93252,121,121,police
0.935284,121,120,police
0.938323,120,120,police
0.91311,121,120,police
0.911497,121,121,police
0.894635,133,121,police
0.884177,137,121,police
0.908774,125,121,police
0.933547,122,120,police
0.937833,121,120,police
0.939887,121,120,police
0.936508,122,120,police
0.937642,120,120,police
0.941161,122,120,police
0.942268,121,120,police
0.941809,120,120,police
0.940791,121,121,police
0.940278,120,120,police
0.95006,122,120,police
0.930874,121,120,police
0.922457,121,120,police
0.932309,121,120,police
0.926232,121,120,police
0.94912,122,120,police
0.945119,121,120,police
0.941811,121,121,police
0.944358,121,120,police
0.944825,121,121,police
0.917687,122,120,police
0.913665,120,120,police
0.898525,128,120,police
0.916124,121,120,police
0.905315,116,117,police
0.970404,122,121,police
0.970224,120,121,police
0.969816,121,120,police
0.962338,122,120,police
0.966908,120,120,police
0.975709,122,122,police
0.976317,121,121,police
0.97457,121,121,police
0.975891,122,122,police
0.97004,121,122,police
0.95532,122,121,police
0.955829,121,121,police
0.964582,121,121,police
0.961173,122,121,police
0.962643,121,121,police
0.978977,123,121,police
0.979306,121,121,police
0.978232,121,121,police
0.975095,122,122,police
0.976,121,121,police
0.967147,122,122,police
0.96083,121,122,police
0.963668,121,122,police
0.961175,122,122,police
0.959286,121,121,police
0.939459,122,122,police
0.948586,121,121,police
0.93333,121,121,police
0.938642,122,121,police
0.950989,120,121,police
0.961989,122,121,police
0.958814,121,121,police
0.967584,121,121,police
0.96859,122,121,police
0.969085,120,121,police
0.966631,122,122,police
0.95947,121,121,police
0.968255,121,121,police
0.961882,122,121,police
0.955562,121,121,police
0.980139,123,121,police
0.974691,122,121,police
0.978509,122,122,police
0.97327,122,122,police
0.972811,122,122,police
0.97015,123,121,police
0.968394,121,121,police
0.965678,121,121,police
0.962026,122,121,police
0.959066,122,121,police
0.967562,123,121,police
0.94709,121,121,police
0.951609,121,121,police
0.952152,122,121,police
0.93876,121,121,police
0.95211,122,120,police
0.945052,121,121,police
0.94684,121,120,police
0.953254,122,121,police
0.949179,120,120,police
0.958915,122,120,police
0.955872,120,121,police
0.958932,121,120,police
0.956723,122,120,police
0.956917,121,121,police
0.968413,122,121,police
0.965046,121,121,police
0.967264,121,121,police
0.969645,122,121,police
0.971278,121,121,police
0.919441,122,119,police
0.908955,121,120,police
0.926657,121,120,police
0.916513,117,116,police
0.90764,120,120,police
0.947591,122,120,police
0.949723,121,121,police
0.954546,121,121,police
0.954951,122,120,police
0.953653,121,121,police
0.964893,122,120,police
0.954208,121,120,police
0.955458,121,120,police
0.961743,122,121,police
0.959745,120,120,police
0.913794,122,120,police
0.921493,121,121,police
0.905858,121,120,police
0.913274,121,120,police
0.90853,120,120,police
0.948314,122,120,police
0.945754,121,120,police
0.946208,117,116,police
0.956093,121,120,police
0.95602,121,120,police
0.962347,123,121,police
0.963601,121,121,police
0.967652,121,121,police
0.969654,122,120,police
0.968585,121,120,police
0.967561,123,121,police
0.969827,121,121,police
0.968179,121,121,police
0.969388,122,121,police
0.971397,120,121,police
0.952012,122,119,police
0.960333,121,120,police
0.948261,121,120,police
0.959067,121,120,police
0.96211,120,120,police
0.945093,123,120,police
0.948466,121,120,police
0.951073,121,121,police
0.951972,122,120,police
0.95502,120,120,police
0.915718,122,123,police
0.914413,120,121,police
0.917374,120,121,police
0.920467,121,120,police
0.918087,120,121,police
0.920114,122,120,police
0.921028,120,120,police
0.921471,120,120,police
0.923362,121,120,police
0.926419,120,121,police
0.985178,122,120,police
0.981541,121,121,police
0.981843,121,121,police
0.977391,122,120,police
0.974803,121,121,police
0.956551,122,121,police
0.952158,121,121,police
0.943547,121,121,police
0.945972,122,121,police
0.927534,120,121,police
0.986968,122,120,police
0.981524,121,121,police
0.983961,121,120,police
0.978625,122,121,police
0.978412,120,121,police
0.931257,123,121,police
0.942724,121,120,police
0.947733,121,120,police
0.932801,122,121,police
0.938812,120,121,police
0.956506,122,120,police
0.953957,121,121,police
0.955525,121,121,police
0.953511,122,120,police
0.955407,121,120,police
0.950534,122,120,police
0.946318,121,121,police
0.953535,121,120,police
0.94877,122,121,police
0.947007,121,121,police
0.943536,123,121,police
0.942354,121,121,police
0.947936,121,120,police
0.939458,122,121,police
0.94942,121,121,police
0.964339,122,120,police
0.95839,121,120,police
0.963081,121,120,police
0.96679,122,120,police
0.965849,120,120,police
0.957048,122,120,police
0.956815,121,120,police
0.959374,121,119,police
0.956544,122,120,police
0.961739,121,120,police
0.965447,122,121,police
0.969406,121,121,police
0.967534,120,121,police
0.96683,122,121,police
0.966231,120,120,police
0.959333,122,121,police
0.96185,121,120,police
0.956993,121,120,police
0.962732,122,121,police
0.963674,121,120,police
0.979057,123,120,police
0.979966,121,120,police
0.980135,121,120,police
0.977182,122,120,police
0.977222,121,120,police
0.974991,122,120,police
0.980453,121,120,police
0.981363,121,120,police
0.980344,122,120,police
0.980614,120,121,police
0.959431,123,120,police
0.966994,121,120,police
0.967688,121,120,police
0.967195,122,120,police
0.965337,120,120,police
0.924721,122,120,police
0.935172,120,120,police
0.931564,121,120,police
0.936903,122,120,police
0.921778,120,120,police
0.96365,122,120,police
0.965266,121,120,police
0.969272,121,120,police
0.970772,122,120,police
0.972299,121,120,police
0.962256,122,120,police
0.965164,121,120,police
0.96014,121,120,police
0.962355,122,120,police
0.959429,120,120,police
0.934658,122,120,police
0.934155,121,120,police
0.934409,121,121,police
0.936155,122,120,police
0.942606,121,120,police
0.96676,122,120,police
0.972846,121,121,police
0.968782,121,120,police
0.969101,122,120,police
0.968958,121,120,police
0.958394,123,121,police
0.952978,122,121,police
0.957268,122,121,police
0.956969,123,121,police
0.953981,121,121,police
0.961905,124,121,police
0.956624,122,121,police
0.951803,122,121,police
0.955797,123,121,police
0.9589,122,122,police
0.958884,123,121,police
0.957684,122,121,police
0.960627,122,121,police
0.961718,123,121,police
0.959467,122,121,police
0.975163,124,121,police
0.971945,122,121,police
0.970495,122,121,police
0.973014,123,121,police
0.974306,122,121,police
0.960585,123,120,police
0.962298,121,119,police
0.965576,122,120,police
0.960735,123,120,police
0.957187,121,120,police
0.930124,123,120,police
0.920702,122,120,police
0.924735,121,121,police
0.905397,122,120,police
0.920917,120,121,police
0.965869,122,120,police
0.961455,121,120,police
0.958055,121,121,police
0.957974,122,120,police
0.957606,121,120,police
0.947138,122,120,police
0.942201,121,121,police
0.943564,121,121,police
0.947623,122,120,police
0.947902,121,120,police
0.970449,123,121,police
0.968489,122,120,police
0.973302,121,120,police
0.965936,122,120,police
0.959999,120,121,police
0.951086,122,120,police
0.953889,121,120,police
0.943972,121,120,police
0.954718,122,121,police
0.956144,121,121,police
0.913501,122,121,police
0.926128,121,120,police
0.922031,121,120,police
0.928488,122,121,police
0.91719,121,121,police
0.953645,122,120,police
0.944978,120,121,police
0.948314,121,120,police
0.93592,122,121,police
0.937098,120,121,police
0.940329,122,120,police
0.932554,120,121,police
0.937142,120,121,police
0.924222,121,121,police
0.907317,121,121,police
0.938556,122,120,police
0.958227,121,121,police
0.947615,121,121,police
0.953943,122,121,police
0.951882,121,121,police
0.930209,121,121,police
0.899783,120,120,police
0.899007,120,120,police
0.724372,121,120,police
0.723055,120,120,police
0.92604,122,120,police
0.949656,121,121,police
0.948433,121,121,police
0.951306,121,121,police
0.948374,120,121,police
0.922078,122,120,police
0.895044,126,121,police
0.884205,126,121,police
0.92623,122,121,police
0.912231,121,121,police
0.858127,122,120,police
0.844776,120,122,police
0.690083,120,120,police
0.217515,123,121,police
0.526681,121,120,police
0.927479,122,121,police
0.927808,121,121,police
0.927808,121,122,police
0.913028,122,121,police
0.910256,121,121,police
0.928586,123,121,police
0.923227,121,121,police
0.933385,121,121,police
0.933339,123,121,police
0.923787,121,121,police
0.932942,122,122,police
0.922865,121,121,police
0.92888,122,121,police
0.930217,123,122,police
0.934793,121,122,police
0.934562,122,121,police
0.93992,121,122,police
0.931449,121,121,police
0.925068,122,122,police
0.887119,125,122,police
0.959696,123,121,police
0.955506,121,121,police
0.954297,121,121,police
0.958966,122,121,police
0.956166,120,121,police
0.971908,123,121,police
0.970829,122,121,police
0.970796,122,121,police
0.973339,123,122,police
0.975109,121,121,police
0.948782,123,121,police
0.958617,122,121,police
0.956968,122,121,police
0.961993,122,121,police
0.961416,121,121,police
0.943948,123,121,police
0.947997,122,120,police
0.949408,122,120,police
0.945842,122,121,police
0.949963,121,121,police
0.920814,123,122,police
0.915049,122,122,police
0.920054,122,122,police
0.919404,123,122,police
0.926879,121,122,police
0.940267,123,122,police
0.945777,122,122,police
0.954194,122,122,police
0.954608,123,121,police
0.954921,122,122,police
0.927644,124,122,police
0.922783,123,122,police
0.922715,123,122,police
0.921223,124,123,police
0.917635,123,122,police
0.94958,123,122,police
0.950617,123,122,police
0.951712,123,122,police
0.958555,124,122,police
0.951171,123,122,police
0.951139,123,122,police
0.949759,121,122,police
0.952261,122,122,police
0.95681,123,122,police
0.950232,122,122,police
0.973113,123,122,police
0.975129,122,121,police
0.975081,122,122,police
0.973206,123,121,police
0.975029,122,121,police
0.931036,124,121,police
0.946608,123,122,police
0.949849,121,121,police
0.919443,123,121,police
0.86289,122,121,police
0.955333,123,122,police
0.95428,121,121,police
0.958051,122,121,police
0.957475,122,122,police
0.95779,121,121,police
0.979276,123,121,police
0.980331,121,120,police
0.980298,121,121,police
0.978119,122,120,police
0.977273,121,121,police
0.955099,122,121,police
0.959655,121,121,police
0.957963,121,121,police
0.963033,122,121,police
0.956322,121,122,police
0.969017,123,120,police
0.968613,121,120,police
0.969279,121,120,police
0.972599,122,120,police
0.967281,121,120,police
0.960311,122,121,police
0.961108,121,120,police
0.961889,121,121,police
0.963298,122,121,police
0.95732,121,121,police
0.962491,122,120,police
0.924925,121,120,police
0.830869,121,121,police
0.70839,122,121,police
0.72419,121,120,police
0.94421,122,120,police
