@relation image_classification
@attribute huMoments_0_0_1 real
@attribute huMoments_0_0_2 real
@attribute huMoments_0_0_3 real
@attribute huMoments_0_0_4 real
@attribute huMoments_0_0_5 real
@attribute huMoments_0_0_6 real
@attribute huMoments_0_0_7 real
@attribute huMoments_0_1_1 real
@attribute huMoments_0_1_2 real
@attribute huMoments_0_1_3 real
@attribute huMoments_0_1_4 real
@attribute huMoments_0_1_5 real
@attribute huMoments_0_1_6 real
@attribute huMoments_0_1_7 real
@attribute huMoments_0_2_1 real
@attribute huMoments_0_2_2 real
@attribute huMoments_0_2_3 real
@attribute huMoments_0_2_4 real
@attribute huMoments_0_2_5 real
@attribute huMoments_0_2_6 real
@attribute huMoments_0_2_7 real
@attribute huMoments_1_0_1 real
@attribute huMoments_1_0_2 real
@attribute huMoments_1_0_3 real
@attribute huMoments_1_0_4 real
@attribute huMoments_1_0_5 real
@attribute huMoments_1_0_6 real
@attribute huMoments_1_0_7 real
@attribute huMoments_1_1_1 real
@attribute huMoments_1_1_2 real
@attribute huMoments_1_1_3 real
@attribute huMoments_1_1_4 real
@attribute huMoments_1_1_5 real
@attribute huMoments_1_1_6 real
@attribute huMoments_1_1_7 real
@attribute huMoments_1_2_1 real
@attribute huMoments_1_2_2 real
@attribute huMoments_1_2_3 real
@attribute huMoments_1_2_4 real
@attribute huMoments_1_2_5 real
@attribute huMoments_1_2_6 real
@attribute huMoments_1_2_7 real
@attribute huMoments_2_0_1 real
@attribute huMoments_2_0_2 real
@attribute huMoments_2_0_3 real
@attribute huMoments_2_0_4 real
@attribute huMoments_2_0_5 real
@attribute huMoments_2_0_6 real
@attribute huMoments_2_0_7 real
@attribute huMoments_2_1_1 real
@attribute huMoments_2_1_2 real
@attribute huMoments_2_1_3 real
@attribute huMoments_2_1_4 real
@attribute huMoments_2_1_5 real
@attribute huMoments_2_1_6 real
@attribute huMoments_2_1_7 real
@attribute huMoments_2_2_1 real
@attribute huMoments_2_2_2 real
@attribute huMoments_2_2_3 real
@attribute huMoments_2_2_4 real
@attribute huMoments_2_2_5 real
@attribute huMoments_2_2_6 real
@attribute huMoments_2_2_7 real
@attribute class {accident,bomb,car,casualty,injury}
@data
0.173267,0.00010919,1.90929e-05,7.59308e-06,-9.06912e-11,-7.86597e-08,-1.15565e-11,0.204361,0.00127508,5.90871e-06,2.79745e-05,-3.59179e-10,2.76522e-07,-1.85649e-11,0.167263,0.000313486,3.30569e-05,1.94405e-06,1.50783e-11,-3.44195e-08,3.93944e-12,0.252179,0.00024113,0.000271807,0.000842789,2.99e-07,-5.07017e-06,-2.70759e-07,0.379902,0.00558856,0.00251115,0.000467234,5.061e-07,2.22854e-05,1.1626e-09,0.225321,0.000292938,0.000196329,0.000489234,-1.41438e-07,-7.54434e-06,5.46361e-08,0.203546,0.000149235,3.51487e-05,0.000125224,-4.937e-09,-1.43434e-06,-6.68174e-09,0.229043,0.0019763,4.00821e-05,0.000102851,-6.60363e-09,-1.69692e-06,-4.10985e-11,0.171257,0.000220237,4.26854e-05,4.45375e-06,-4.95378e-11,-6.19704e-08,-3.62908e-11,car
0.19367,4.02764e-05,1.54454e-05,9.98175e-06,1.14711e-10,6.29441e-08,4.69296e-11,0.209956,5.20023e-05,0.000237934,0.000284477,7.39015e-08,6.38183e-07,-4.03485e-09,0.249885,8.29164e-05,0.000199126,0.0001127,1.41731e-08,1.13188e-07,-9.17401e-09,0.190919,3.34781e-05,6.25558e-05,4.78989e-05,2.49236e-09,1.92417e-07,8.14045e-10,0.186981,0.00011985,0.00011823,3.37123e-05,1.64878e-09,-1.88494e-08,-1.34591e-09,0.199922,0.00102985,6.13789e-05,0.000125899,7.62662e-09,4.03996e-06,-8.0201e-09,0.222992,7.03153e-05,0.000980885,0.000512792,3.59301e-07,4.09808e-06,-5.62732e-08,0.24086,0.00255293,0.000853591,0.000975943,4.24075e-07,4.82008e-05,7.83337e-07,0.17951,0.000329739,9.32932e-05,1.69233e-05,-7.13559e-11,-1.12217e-07,-6.68639e-10,car
0.241543,0.000251132,0.000202914,4.40306e-05,-3.39803e-09,-2.71566e-07,2.40302e-09,0.257871,0.000938271,0.00012932,0.00026696,4.9417e-08,8.11907e-06,4.28209e-09,0.235057,0.000335499,0.000425204,0.000332064,1.23766e-07,5.53136e-06,1.58416e-08,0.189757,0.00026746,0.000115938,4.46685e-05,-2.06371e-09,1.12158e-07,2.46458e-09,0.185466,0.000572567,0.000220588,3.61024e-05,2.76765e-10,-8.10039e-07,-3.20986e-09,0.204346,0.000150677,3.72847e-05,3.1428e-05,1.05462e-09,3.76135e-07,-2.12541e-10,0.314274,0.000532492,0.00141984,0.00201766,1.39447e-06,1.97188e-05,-3.11732e-06,0.261077,0.000854327,0.00104037,0.00124455,-8.03563e-07,-6.83147e-06,-1.16612e-06,0.256469,0.00156975,0.000577148,0.000886409,4.9822e-07,1.03621e-05,3.92101e-07,car
0.181648,0.000347141,6.71444e-06,4.62309e-05,-7.54316e-10,-8.54846e-07,3.07335e-10,0.23656,0.000215833,0.000836693,0.000623711,4.36577e-07,8.33551e-06,-1.11402e-07,0.213165,0.000423136,0.000261109,0.000448603,1.51552e-07,-9.02687e-06,2.4592e-08,0.208804,0.000370105,7.52783e-07,4.80273e-07,6.8845e-14,8.81448e-09,-2.80454e-13,0.166792,0.000239181,0.00012091,7.26012e-07,2.48376e-12,1.07087e-08,-6.33249e-12,0.183296,0.000550251,0.000109434,6.7598e-05,-5.36779e-09,3.21289e-07,-2.23372e-09,0.222076,0.000344557,0.000660878,0.000387887,1.83138e-07,4.28801e-06,7.09177e-08,0.210305,0.00168081,0.00027867,2.83471e-05,-1.57711e-09,-1.01702e-06,1.96479e-09,0.211905,0.000883149,0.000178222,0.000163941,-2.62843e-08,-1.63109e-06,-9.71642e-09,car
0.202267,0.000247472,0.000148717,0.000155506,8.26983e-09,-1.32327e-06,2.21552e-08,0.242811,0.000380261,0.000746985,0.00057045,3.71237e-07,1.11109e-05,2.91097e-08,0.266606,0.00165223,0.000217748,0.00127031,5.22524e-07,4.99966e-05,-4.16327e-07,0.2115,0.00061909,8.63495e-05,3.99135e-07,-1.96246e-12,9.32981e-09,1.28037e-12,0.261511,0.0047684,0.000190629,0.000278041,-6.14257e-08,-3.17929e-06,-1.80089e-08,0.207014,0.00374825,0.000236657,0.000366156,3.25302e-08,2.20479e-05,1.02759e-07,0.18733,0.00119521,0.000239614,5.41331e-05,5.40578e-09,-4.541e-07,-2.96443e-09,0.251358,6.21992e-05,0.000765768,0.000172706,-4.00728e-08,1.80408e-07,-4.83625e-08,0.224037,1.76009e-05,1.97831e-05,0.000188626,1.60944e-10,-6.76154e-07,-1.15214e-08,car
0.20745,0.00050868,4.45867e-06,0.000260815,-7.48793e-09,-5.88145e-06,4.79958e-09,0.341115,0.00828864,7.04871e-05,2.43794e-06,2.7262e-11,-1.16893e-07,-1.66777e-11,0.274654,0.000142238,0.00203746,0.00232267,5.04161e-06,1.75231e-05,3.34831e-07,0.21051,0.000344161,7.5802e-05,1.10497e-06,-1.0045e-11,-1.23817e-08,1.16789e-12,0.277643,0.00174944,0.000550234,0.000208306,-2.94638e-09,2.07979e-07,7.04605e-08,0.204101,0.00326741,0.000473492,4.09929e-05,4.08708e-09,2.15281e-06,3.98902e-09,0.21405,0.00233898,0.00106423,0.000306407,1.62849e-07,9.65681e-06,6.39925e-08,0.230354,0.0104792,0.00121405,0.000693967,3.71339e-07,4.90974e-05,-5.17545e-07,0.321085,0.0158347,0.0100159,0.00205438,8.26228e-06,4.48129e-05,4.31019e-06,car
0.165099,0.000125184,8.68471e-07,1.69678e-09,-5.23327e-17,-2.60487e-12,-3.87799e-17,0.227684,8.0861e-06,0.000107905,2.45764e-05,-1.09096e-09,3.23304e-08,6.41533e-10,0.221836,0.000447086,7.5575e-05,0.000232455,-2.7805e-08,-4.90049e-06,-1.32726e-08,0.221207,0.000472657,0.000698678,0.000357405,1.68356e-07,6.60627e-06,5.96151e-08,0.185653,1.06864e-05,2.17288e-05,3.77087e-05,1.0754e-09,1.13257e-07,9.2737e-11,0.221541,0.000449323,0.000109572,3.58271e-05,-5.86832e-10,-1.96917e-07,2.16668e-09,0.172866,0.00166113,0.000530454,8.66505e-07,-3.87584e-12,-2.14052e-08,-1.81684e-11,0.272299,0.00261911,0.00071271,0.00282648,-3.74464e-06,-3.01203e-05,1.43913e-06,0.226307,0.00333599,0.00172534,0.000734593,6.96336e-07,-8.89671e-06,4.46152e-07,car
0.191558,3.60814e-05,1.54725e-05,2.05572e-05,3.63842e-10,1.23479e-07,4.51187e-11,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.166364,0.000172927,5.64743e-05,3.78642e-07,2.8662e-14,-2.31103e-09,1.75069e-12,0.196524,0.000136668,6.30215e-05,3.75895e-05,1.81529e-09,3.57725e-07,2.28002e-10,0.206839,4.72626e-05,5.18562e-05,9.45746e-05,5.57131e-09,-5.67721e-07,3.58136e-09,0.181558,0.000417643,7.17574e-05,4.05939e-05,-2.19019e-09,-8.29466e-07,5.59571e-11,0.242322,0.000474462,0.000455612,0.000373799,1.39475e-07,6.74145e-06,6.59023e-08,0.367408,0.00351571,0.00116266,0.000641071,-9.39823e-08,5.10801e-06,5.45422e-07,0.36114,7.43905e-05,0.000679777,0.000849719,6.44821e-07,6.54923e-06,3.54967e-08,car
0.177261,8.5605e-05,1.47138e-05,2.04698e-05,3.23324e-10,-1.44471e-07,1.47185e-10,0.211122,3.05933e-05,0.000117295,0.000245062,4.15404e-08,1.21834e-06,-8.12005e-10,0.227252,0.000149359,7.63223e-05,3.65071e-05,1.71637e-09,3.05664e-07,-8.76122e-10,0.199063,0.000625643,2.24047e-05,4.38282e-07,-7.46632e-13,-9.93248e-09,-1.15273e-12,0.1722,0.000265043,0.000136405,1.50608e-06,-1.77809e-11,8.36457e-09,-1.22403e-11,0.192837,0.000439555,8.37061e-05,3.8206e-05,-1.23034e-09,4.41163e-07,-1.77608e-09,0.168279,0.000505988,8.02533e-05,2.13286e-07,-8.55673e-14,1.77194e-09,-8.78261e-13,0.209537,0.00118875,3.73615e-05,4.36508e-05,1.76001e-09,7.23184e-08,-9.90621e-11,0.179754,0.000892199,8.68463e-05,1.69821e-05,-3.19776e-10,-5.04838e-07,5.68398e-10,car
0.203456,0.000174096,0.000107494,7.74946e-05,-4.82228e-10,-3.20911e-07,7.05648e-09,0.203433,8.1794e-06,0.000151071,0.000218877,3.9799e-08,-6.18691e-07,3.67355e-10,0.231191,0.00140623,2.54192e-06,3.19459e-05,1.18287e-10,1.15334e-06,2.6245e-10,0.192301,0.000149248,0.00010537,4.08759e-05,2.6823e-09,3.52285e-07,4.12811e-11,0.182615,0.000348961,0.00016074,1.50726e-05,-3.63855e-10,-1.81835e-07,-6.46547e-10,0.184841,0.00043455,9.01432e-05,6.62939e-06,-1.39569e-10,1.18286e-07,8.23653e-11,0.194704,0.000323797,0.000111242,5.59053e-05,-3.71547e-09,-9.28694e-07,-2.37323e-09,0.273466,0.0024348,0.000230399,0.000374636,-1.43696e-08,1.58536e-05,1.09124e-07,0.217584,0.00012304,0.000327858,0.000498384,-2.13729e-08,-4.02977e-06,2.00323e-07,car
0.20236,0.000183685,8.08888e-05,7.1547e-05,-1.15105e-09,-3.60806e-07,5.31982e-09,0.223154,0.00038142,0.000121649,9.45275e-05,1.00203e-08,1.8264e-06,-1.53086e-09,0.239808,0.000916244,1.74186e-05,6.78321e-05,-2.20448e-09,1.99028e-06,-7.59435e-10,0.190023,3.69931e-05,8.00205e-05,3.28028e-05,1.30001e-09,7.64415e-08,1.0651e-09,0.168413,8.61769e-05,0.0001929,2.23875e-06,-1.99403e-11,-8.41674e-09,4.20339e-11,0.175303,5.29384e-05,8.94543e-05,1.94657e-05,8.12145e-10,-5.13805e-08,-1.4887e-11,0.223778,0.000705345,0.000311832,6.45572e-05,1.11532e-09,-1.35395e-06,9.09147e-09,0.271959,0.0050323,0.00120188,0.000607659,3.58594e-07,4.21577e-05,3.75614e-07,0.20428,0.000532288,0.000360635,0.000152243,1.34191e-08,5.37592e-08,-3.30527e-08,car
0.165469,0.000161951,2.40834e-06,1.07567e-07,4.63062e-14,-1.36883e-09,2.92096e-14,0.191954,7.48162e-06,4.14364e-05,3.4749e-05,6.57625e-10,8.97895e-08,1.14288e-09,0.246229,3.11216e-05,1.12896e-05,1.37715e-05,1.3447e-10,-5.38606e-08,1.06791e-10,0.303164,0.00478457,0.000125621,6.14302e-05,-3.77768e-09,-3.38113e-06,-3.8536e-09,0.326269,3.93374e-05,0.0049694,0.00311674,9.06985e-06,1.6935e-05,-8.25786e-06,0.404015,0.00107009,0.00441438,0.000278406,-6.57378e-08,-8.9028e-06,3.01558e-07,0.169881,0.000246117,4.6977e-05,2.01756e-06,6.48511e-12,-1.36045e-08,1.85403e-11,0.213869,0.000699161,0.000349032,0.000130939,9.90601e-09,-2.73485e-07,2.61808e-08,0.171685,6.01745e-05,1.24568e-05,4.90604e-06,-3.83493e-11,-3.80563e-08,-5.36239e-13,car
0.200403,0.000126354,9.46448e-05,7.86007e-05,2.55751e-09,-1.59808e-08,6.27844e-09,0.231754,0.000845077,4.9708e-05,2.10301e-05,6.32164e-10,6.11343e-07,-2.5039e-10,0.237076,0.000617784,0.000260807,4.54936e-05,2.92666e-09,8.65785e-07,3.99892e-09,0.196513,1.54267e-05,0.000177866,2.02187e-05,7.7185e-10,1.17043e-08,9.35082e-10,0.178986,4.80948e-05,0.00017215,2.47813e-05,-1.60426e-09,-1.70723e-07,-2.14948e-10,0.187419,0.000107528,3.63332e-05,1.85652e-05,1.3952e-11,1.92459e-07,4.81971e-10,0.20752,0.000693321,0.000113157,0.000247435,-4.1077e-08,-6.50923e-06,-5.1861e-09,0.234649,0.000430047,0.000714455,0.000709538,4.7202e-07,1.12464e-05,-1.80026e-07,0.204557,0.000533111,0.000129553,0.00018959,9.74502e-09,6.58815e-07,-2.80697e-08,car
0.187085,0.000108108,5.44819e-05,6.07345e-05,3.05604e-09,-3.15825e-07,1.69299e-09,0.25065,0.00141703,5.60343e-06,1.37349e-05,1.11214e-10,4.79281e-07,4.63705e-11,0.244051,0.000937265,0.000765336,0.000237681,9.72946e-08,6.44858e-06,2.8462e-08,0.223566,0.00131283,0.00102154,8.16405e-05,3.82149e-10,1.23771e-06,-2.35738e-08,0.188247,0.00184274,0.000344573,1.00748e-05,-1.4857e-10,-1.55373e-07,-5.74708e-10,0.183194,0.001365,0.000151861,8.28513e-05,3.34557e-09,3.05924e-06,8.67027e-09,0.187961,5.3107e-05,2.58959e-06,4.95564e-05,3.00144e-10,-3.59378e-07,-4.74419e-10,0.209797,8.88158e-05,0.000202339,4.85897e-05,-4.78272e-09,4.53372e-07,-5.81047e-10,0.192972,0.000561409,0.000106522,6.1735e-05,4.55083e-09,1.34724e-06,2.08639e-09,car
0.204363,0.000137107,0.000107299,0.000137531,7.19302e-09,-4.07866e-07,1.50792e-08,0.258068,0.00132443,1.7584e-05,4.90211e-05,1.35095e-09,1.4905e-06,4.96343e-10,0.269542,0.00148797,8.94326e-05,4.41596e-05,1.59543e-09,-1.67018e-06,-2.27069e-09,0.228353,0.00159711,0.000229459,0.000134764,-1.3457e-08,3.62402e-06,1.95068e-08,0.189518,0.000589356,0.000968936,4.969e-05,3.49466e-09,-5.1212e-07,-1.03279e-08,0.190974,0.000749714,2.26696e-05,5.37085e-05,6.93992e-10,1.47056e-06,1.74084e-09,0.179245,0.000397739,0.000119426,2.90094e-05,1.66581e-09,-1.72832e-07,3.74929e-10,0.259062,0.00143058,0.000252904,0.000572982,-8.60005e-08,-2.12213e-05,2.00447e-07,0.284519,0.000463082,0.000205601,0.00178068,9.32924e-07,2.77909e-05,5.38995e-07,car
0.173459,0.000279254,4.40063e-05,9.54411e-06,-1.54553e-10,-1.50466e-07,-1.1988e-10,0.267301,0.000746916,0.000669004,0.000949085,7.55963e-07,2.53372e-05,2.12401e-08,0.270097,0.00216213,0.000438079,6.15627e-05,8.64355e-09,2.85041e-06,-5.24423e-09,0.236816,4.91072e-05,0.000268375,0.000672674,2.83158e-07,1.35537e-06,3.88505e-08,0.21786,0.00238752,0.000146021,0.000109218,-8.64567e-09,-1.02452e-06,-1.07467e-08,0.203436,0.000641325,3.28038e-05,4.97828e-05,1.94656e-09,-9.65611e-09,-5.08089e-10,0.282963,0.000549575,0.00168031,0.000960424,-1.16332e-06,-1.68783e-05,-3.6782e-07,0.231648,0.000399936,0.00148389,0.000921164,9.97665e-07,3.34883e-06,4.05636e-07,0.233469,0.00153354,0.00102414,0.000574632,-9.21629e-08,-1.99049e-05,4.31082e-07,car
0.182203,4.58682e-05,3.59263e-05,1.41007e-05,3.10697e-10,7.74827e-08,-6.47432e-11,0.18467,3.31626e-05,7.66507e-05,5.28819e-05,3.35415e-09,-3.04301e-07,-2.91668e-10,0.195687,0.00032126,3.92781e-05,0.000103542,6.50604e-09,1.65237e-06,1.12801e-09,0.178824,6.68231e-07,4.12056e-06,1.15577e-05,7.59854e-11,-1.67776e-09,-2.42461e-11,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.17395,3.79313e-05,8.07175e-06,9.6389e-06,8.37356e-11,-5.39703e-08,-1.47269e-11,0.221452,0.000344606,2.23379e-05,5.32534e-05,1.4498e-09,-7.32629e-07,1.12766e-09,0.227042,0.00102481,5.12896e-05,2.51789e-05,2.24768e-11,8.05489e-07,9.04558e-10,0.219413,0.000343516,1.7191e-05,4.24727e-05,1.06348e-09,6.56204e-07,4.3145e-10,car
0.180566,7.83392e-05,3.44523e-05,6.70735e-06,7.8561e-11,5.83164e-08,-6.49944e-11,0.181301,2.43237e-05,4.08979e-05,2.5016e-05,8.0013e-10,-3.77739e-10,-6.95035e-12,0.192766,0.000102116,4.56239e-06,1.11776e-05,-3.17996e-11,9.09884e-08,-7.32135e-11,0.178747,2.71037e-06,4.52936e-05,1.09642e-05,2.35893e-10,-1.80357e-08,6.36716e-11,0.175914,0.000124342,9.50754e-05,1.42904e-05,-5.19574e-10,-1.57642e-07,-8.66175e-11,0.179167,0.000107903,7.54098e-06,2.19242e-05,-1.36473e-10,5.37115e-08,-2.46666e-10,0.210085,0.000528524,4.14086e-05,1.08739e-05,1.91986e-10,-2.41753e-07,1.27996e-10,0.223275,0.000623629,6.99533e-07,3.24138e-05,5.47237e-11,3.85808e-07,-1.44321e-10,0.213712,2.99633e-05,1.64173e-05,6.01521e-05,-1.59064e-09,1.86795e-07,1.02128e-09,car
0.179075,4.0503e-06,3.56608e-06,6.22511e-06,2.89037e-11,1.22283e-08,-4.98423e-12,0.180781,1.48568e-05,1.07654e-05,2.34096e-05,3.57814e-10,-8.23508e-08,-1.00375e-10,0.190763,8.06753e-05,9.6801e-06,2.42211e-05,-7.09574e-11,2.17149e-07,-3.64026e-10,0.181794,9.09225e-06,3.37988e-05,6.18909e-06,2.31183e-11,9.31135e-09,8.64772e-11,0.16676,3.16258e-06,7.31178e-06,9.2369e-09,-2.31141e-15,1.51199e-11,-6.47888e-16,0.181668,6.13819e-06,1.40345e-05,1.35149e-05,1.8563e-10,3.32958e-08,1.36223e-11,0.21251,0.000317935,3.732e-05,3.55883e-05,-8.42712e-10,6.18042e-07,-9.85894e-10,0.197902,2.68382e-05,4.77119e-05,7.49409e-05,4.07919e-09,-8.05389e-08,-1.85503e-09,0.192453,1.57392e-06,2.42748e-05,5.48569e-05,-4.58728e-10,-6.88214e-08,1.94855e-09,car
0.182938,0.000103133,3.24405e-05,4.91445e-06,3.76495e-11,4.98856e-08,-4.93251e-11,0.183137,1.12252e-05,4.93942e-05,3.27981e-05,1.28848e-09,-8.70861e-09,-2.87258e-10,0.199295,5.93765e-05,3.0982e-05,4.9825e-05,-1.47446e-09,3.26626e-07,-1.2877e-09,0.177644,1.25887e-06,3.23226e-05,1.84471e-05,4.42387e-10,-1.92291e-08,8.48441e-11,0.165304,4.01134e-06,2.07447e-05,4.83837e-07,-1.19586e-12,2.13181e-10,9.58941e-13,0.177777,6.05909e-05,4.37661e-06,1.61076e-05,-4.5763e-12,3.87195e-09,-1.35165e-10,0.213712,0.000271937,9.67609e-05,2.29774e-05,-1.07908e-09,3.28447e-07,9.69956e-11,0.22194,0.000341561,5.20702e-05,7.2393e-05,3.46992e-09,9.49359e-07,2.77755e-09,0.193571,3.61559e-05,4.74249e-05,7.04211e-05,2.09872e-09,-1.86439e-07,3.48676e-09,car
0.180397,2.00702e-05,1.95434e-05,1.02291e-05,1.29089e-10,4.34389e-08,-6.52193e-11,0.184035,2.37053e-05,6.61047e-06,2.41269e-05,7.93163e-11,-7.92434e-08,-2.94192e-10,0.199979,0.000199477,9.78056e-06,4.68362e-05,-4.71722e-11,6.5918e-07,-1.00132e-09,0.181474,3.08096e-05,5.73893e-05,1.38131e-05,2.91138e-10,-5.01191e-09,2.57863e-10,0.169772,0.000111636,2.82589e-05,2.02257e-06,-1.3701e-11,-2.0909e-08,-6.78918e-12,0.17607,0.000270697,9.73544e-05,4.25597e-06,-2.85029e-11,5.12181e-08,8.18083e-11,0.227886,0.000521262,9.39231e-05,5.55258e-05,-1.24489e-09,8.59772e-07,-3.81171e-09,0.232169,0.000738218,4.20337e-05,6.43242e-05,2.76255e-09,1.74204e-06,-1.8856e-09,0.219833,4.73683e-05,0.000249003,4.19916e-05,-3.62833e-09,4.29133e-08,2.29615e-09,car
0.203852,0.000145058,7.63746e-05,0.000151188,6.08972e-09,-9.16464e-07,1.50617e-08,0.249822,0.00091598,0.000158873,0.000186102,3.19572e-08,5.60929e-06,-1.65452e-09,0.238407,0.000134463,0.000337575,0.000488602,1.28955e-07,2.01051e-06,1.50821e-07,0.201551,4.78231e-05,0.000389189,0.000110786,2.04039e-08,-2.0379e-07,1.06244e-08,0.189536,0.000592723,9.93585e-05,7.54607e-05,-1.97505e-09,-1.49604e-06,-6.22843e-09,0.209416,9.38931e-05,0.000112532,0.00013342,1.60116e-08,1.25692e-06,-3.30083e-09,0.200996,0.00153244,0.000264823,0.000214861,1.01988e-08,-7.59367e-06,-5.02273e-08,0.266648,0.00192318,0.00129293,0.00139055,1.81566e-06,5.24751e-05,4.24065e-07,0.231591,0.000628857,0.000226302,0.000317961,7.46398e-08,3.44367e-06,4.1274e-08,car
0.22315,0.00015301,9.05103e-05,0.000186895,-3.30168e-09,-2.15884e-07,2.40826e-08,0.228665,0.000124634,0.000378066,0.000507217,2.2142e-07,4.94499e-06,-1.75375e-08,0.213924,0.000188605,0.000133252,9.66003e-05,3.40243e-09,-1.28445e-07,-1.04183e-08,0.199542,5.30756e-05,0.000258479,0.000125676,1.54097e-08,3.78938e-07,1.66017e-08,0.164899,9.49179e-05,0.000112953,1.32263e-06,-1.43549e-11,-5.41917e-09,7.43506e-12,0.203661,0.000197582,7.04046e-06,9.1406e-06,6.9519e-11,1.25906e-07,-2.33224e-11,0.341791,0.00310815,0.000328145,0.00285288,-1.14484e-06,1.65094e-05,-2.5117e-06,0.350834,0.00675279,0.000612764,0.000909702,1.89925e-07,5.77923e-05,-6.52101e-07,0.28031,0.000672087,0.000282359,0.0015852,1.03496e-06,3.45139e-05,2.31502e-07,car
0.218462,7.81979e-05,1.72446e-05,0.000245639,-6.03927e-09,-2.06821e-06,1.48026e-08,0.269208,0.00150358,0.000164091,0.000153225,2.42958e-08,5.94142e-06,1.43753e-10,0.269324,0.000487066,0.000377126,0.000696981,2.92557e-07,1.29948e-05,2.05178e-07,0.205408,0.000457266,0.000577089,8.56342e-05,8.90181e-09,-4.60035e-07,1.68272e-08,0.182806,2.18097e-05,0.000151112,4.94842e-05,-3.97805e-09,-1.78615e-07,-1.57656e-09,0.219801,0.00115133,0.000510981,6.03743e-05,-4.27735e-09,1.65571e-06,-9.70334e-09,0.374674,0.000294499,0.00186732,0.00681936,-1.09157e-05,-2.15225e-05,-2.17491e-05,0.233659,0.00091561,0.00184573,0.000954868,1.17951e-06,5.08372e-06,-4.64431e-07,0.211499,1.89262e-05,0.000425339,0.000105045,2.14426e-08,4.34621e-07,5.76444e-09,car
0.165558,0.000117752,4.54139e-05,7.22991e-07,4.04199e-12,-7.74605e-09,-9.08319e-13,0.227595,5.33941e-06,0.00021963,0.000309607,-1.64276e-08,-2.0139e-07,-7.90462e-08,0.166324,7.71595e-05,2.80364e-05,1.05246e-07,1.62162e-13,-8.78719e-10,7.99241e-14,0.2214,0.00141794,0.000169555,5.7739e-05,1.75641e-09,1.83538e-06,-5.43624e-09,0.181711,0.0025934,9.07867e-05,3.31793e-05,-1.35724e-09,-1.50668e-06,1.21408e-09,0.231904,0.00110451,0.000218737,0.000238412,5.93118e-09,-6.01909e-06,5.41203e-08,0.16655,0.000142922,7.25911e-05,1.11904e-07,3.15713e-13,-1.2622e-09,4.52553e-14,0.394098,0.00502503,0.00863225,0.00232236,-9.95227e-06,-0.000106728,3.01233e-06,0.266093,0.00388178,0.00167675,0.000636859,-2.44792e-07,-2.77398e-05,6.10889e-07,car
0.182537,0.000149819,1.1741e-05,4.67285e-05,9.20049e-10,-4.93416e-07,5.92873e-10,0.261385,0.00224377,7.20604e-06,4.05279e-06,-1.29376e-11,-1.30369e-07,1.76722e-11,0.227788,0.000266472,7.44277e-05,0.000343171,4.70389e-08,-3.04903e-06,-2.82004e-08,0.237666,0.00103651,0.000457646,0.000329589,1.27719e-07,8.89813e-06,-8.54105e-09,0.199319,0.000298135,6.62988e-05,9.75082e-05,5.06876e-09,-1.62279e-06,-5.98103e-09,0.184709,0.00185137,0.000225277,4.24175e-05,3.06982e-10,-1.31653e-06,-4.13508e-09,0.23308,0.000242428,0.000355087,0.000455031,1.69657e-07,-1.51506e-06,-6.83454e-08,0.243462,0.00185375,4.02317e-05,0.000540524,-2.01237e-08,2.30033e-05,-7.71267e-08,0.220384,0.00243783,0.000967901,0.000225533,-9.11362e-08,-1.10072e-05,-5.28933e-08,car
0.187531,4.27143e-05,3.02947e-06,3.41882e-06,7.70468e-12,1.05113e-08,-7.85469e-12,0.169034,0.000401993,4.62564e-05,1.61469e-06,7.02036e-12,2.34258e-08,1.20602e-11,0.189624,0.000214767,0.000230143,8.1762e-05,1.1077e-08,1.86892e-07,-1.75835e-09,0.184133,5.9758e-06,5.79296e-05,3.19952e-05,1.34707e-09,7.63658e-08,2.87726e-10,0.172421,6.40085e-05,1.71928e-07,6.3529e-06,-6.51875e-12,-4.30195e-08,1.2602e-12,0.16817,2.09193e-05,5.2202e-06,5.38687e-07,-8.95075e-13,-2.45624e-09,-1.21879e-13,0.231157,0.000872567,0.00033749,0.000125939,1.47914e-08,2.52094e-06,-2.13388e-08,0.270033,0.00219997,3.00265e-05,1.01656e-05,1.65488e-10,-2.49206e-07,-6.44741e-11,0.274805,0.00122152,0.000539269,0.000812548,-5.30396e-07,-2.83986e-05,8.93458e-08,car
